"","ACL","ZIP","IP","VMP","NVM","TDM","TDC","TDCH","TEM","TEC","TECH","TNM","TNC","TNCH","TIM","TIC","TICH","CSC","Churn"
"2787",109,415,"No","Yes",29,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,9,6,2.43,6,"YES"
"2790",47,415,"No","Yes",27,165,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2,"NO"
"2791",59,408,"No","Yes",27,127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,0,"NO"
"2792",151,415,"No","No",0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,"NO"
"2793",129,415,"No","No",0,54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3,1,"NO"
"2795",137,408,"Yes","No",0,258,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,0,"YES"
"2797",24,415,"No","No",0,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,0,"NO"
"2798",169,408,"No","No",0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10,4,2.7,2,"NO"
"2799",30,408,"No","No",0,54,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,"NO"
"2800",70,415,"No","No",0,214.8,87,36.52,131,114,11.14,216.9,104,9.76,9.4,3,2.54,3,"NO"
"2801",52,510,"Yes","No",0,251.4,118,42.74,196.6,80,16.71,192,53,8.64,11,2,2.97,0,"YES"
"2802",3,408,"No","No",0,139,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,4,"NO"
"2803",38,415,"No","No",0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2,"NO"
"2805",27,408,"No","No",0,82.6,105,14.04,204,99,17.34,224.2,122,10.09,9.1,4,2.46,1,"NO"
"2806",166,415,"Yes","Yes",28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,1,"NO"
"2807",13,408,"No","No",0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2,"NO"
"2808",52,408,"No","No",0,217,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2,"NO"
"2810",156,408,"No","No",0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,1,"NO"
"2812",62,415,"No","No",0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2,"NO"
"2813",82,415,"No","Yes",33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11,6,2.97,2,"NO"
"2815",146,510,"No","No",0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,"NO"
"2816",120,415,"No","Yes",23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,"NO"
"2817",130,415,"No","No",0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1,"YES"
"2818",90,408,"No","No",0,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,1,"NO"
"2819",147,408,"Yes","No",0,183.8,113,31.25,164.7,110,14,111,87,5,10.1,4,2.73,1,"NO"
"2820",159,415,"No","No",0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0,"YES"
"2821",74,510,"No","Yes",27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,4,"NO"
"2822",130,408,"No","No",0,252,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,0,"NO"
"2823",155,408,"Yes","No",0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,0,"NO"
"2825",81,415,"No","No",0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0,"YES"
"2826",99,510,"No","No",0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,"NO"
"2827",131,510,"No","No",0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,2,"NO"
"2828",89,510,"No","No",0,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78,5,"YES"
"2829",123,415,"Yes","No",0,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7,4,"YES"
"2830",130,510,"No","Yes",26,257.2,108,43.72,224.3,122,19.07,204,118,9.18,12.6,4,3.4,1,"NO"
"2832",36,408,"No","No",0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,"NO"
"2833",87,415,"No","No",0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,"NO"
"2834",139,415,"No","No",0,271.6,130,46.17,156,131,13.26,136.3,108,6.13,11.6,9,3.13,2,"NO"
"2835",189,510,"No","No",0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,"NO"
"2836",96,415,"No","Yes",33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,"NO"
"2837",112,408,"No","No",0,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,2,"NO"
"2838",75,408,"No","No",0,203.3,70,34.56,228.9,97,19.46,222.2,118,10,14.3,3,3.86,1,"NO"
"2841",108,415,"No","Yes",41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,0,"NO"
"2842",100,510,"No","No",0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14,8,3.78,0,"NO"
"2844",116,415,"No","No",0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10,6,2.7,1,"NO"
"2846",19,415,"Yes","No",0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,"NO"
"2849",125,415,"No","No",0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8,2,2.16,0,"NO"
"2851",109,415,"No","No",0,137,128,23.29,217,116,18.45,182.1,86,8.19,10,5,2.7,2,"NO"
"2852",95,510,"No","No",0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,2,"NO"
"2854",105,415,"No","Yes",21,147,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,"NO"
"2857",123,415,"No","No",0,204.4,88,34.75,137.5,111,11.69,226,100,10.17,10,4,2.7,0,"NO"
"2858",160,408,"No","No",0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,1,"NO"
"2860",87,415,"No","No",0,58,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,0,"NO"
"2861",81,415,"No","No",0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2,"NO"
"2862",75,415,"No","Yes",19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,"NO"
"2863",126,408,"No","Yes",24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,"NO"
"2864",28,415,"No","No",0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3,"NO"
"2865",153,415,"No","No",0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0,"NO"
"2866",97,408,"No","Yes",32,90,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32,2,"YES"
"2867",115,408,"No","No",0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3,2,"NO"
"2868",95,408,"No","No",0,237.3,83,40.34,154,65,13.09,237,105,10.67,11.2,6,3.02,1,"NO"
"2869",17,415,"Yes","No",0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,"YES"
"2870",105,415,"No","Yes",20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,1,"NO"
"2874",35,408,"No","No",0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2,"NO"
"2875",134,510,"No","No",0,296,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,"YES"
"2876",123,510,"No","Yes",32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,"NO"
"2877",124,415,"No","No",0,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,3,"NO"
"2879",185,415,"No","Yes",19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,"NO"
"2880",1,415,"No","Yes",26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10,2,2.7,1,"NO"
"2882",91,415,"No","Yes",20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,"NO"
"2883",178,408,"Yes","No",0,124.5,134,21.17,141.2,78,12,268.2,113,12.07,11.4,2,3.08,2,"YES"
"2884",123,415,"No","No",0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,1,"NO"
"2885",170,415,"No","No",0,285.7,44,48.57,167.5,144,14.24,260,97,11.7,8.7,4,2.35,1,"YES"
"2886",135,415,"No","No",0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,"NO"
"2887",85,408,"No","No",0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,"NO"
"2888",134,415,"No","Yes",50,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3,2,"NO"
"2889",148,415,"No","Yes",36,77.6,141,13.19,207,60,17.6,255.7,115,11.51,10.9,2,2.94,1,"NO"
"2890",93,415,"No","No",0,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,8.4,6,2.27,1,"YES"
"2891",138,415,"No","No",0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,0,"NO"
"2894",150,408,"No","Yes",27,209.8,112,35.67,155,80,13.18,251.5,111,11.32,7.2,6,1.94,0,"NO"
"2895",37,408,"No","No",0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,"NO"
"2896",33,415,"Yes","No",0,164,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,"NO"
"2897",55,415,"No","No",0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1,"NO"
"2898",134,408,"No","Yes",32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,0,"NO"
"2899",107,408,"No","No",0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,"NO"
"2900",80,408,"No","Yes",36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,"NO"
"2901",78,408,"No","No",0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,"YES"
"2902",85,408,"No","Yes",17,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51,4,"YES"
"2903",61,415,"No","Yes",15,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10,3,2.7,2,"NO"
"2904",97,415,"No","Yes",32,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,5,"NO"
"2905",136,408,"Yes","No",0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,"NO"
"2906",135,408,"No","No",0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,"NO"
"2907",87,415,"No","Yes",19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0,0,0,1,"NO"
"2908",165,510,"No","No",0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,0,"NO"
"2909",148,415,"No","No",0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,2,"YES"
"2910",99,415,"No","No",0,174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,2,"NO"
"2911",123,415,"No","No",0,175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,2,"NO"
"2912",127,415,"Yes","No",0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13,3,3.51,1,"NO"
"2913",151,415,"No","No",0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,"NO"
"2916",58,510,"No","No",0,210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,4,"NO"
"2917",104,415,"No","No",0,113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2,"NO"
"2919",58,408,"No","No",0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0,0,0,4,"NO"
"2920",108,415,"No","No",0,210.6,117,35.8,164.2,103,13.96,201.4,68,9.06,9.4,5,2.54,0,"NO"
"2922",80,415,"No","No",0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,"NO"
"2923",162,415,"No","No",0,135.2,98,22.98,242,107,20.57,246.9,96,11.11,10.2,2,2.75,2,"NO"
"2924",110,510,"No","No",0,99.4,62,16.9,275,86,23.38,212.1,94,9.54,16.7,3,4.51,2,"NO"
"2925",96,415,"No","No",0,276.9,105,47.07,246.9,94,20.99,254.4,107,11.45,10.3,3,2.78,1,"YES"
"2926",168,408,"No","No",0,163.4,134,27.78,240.1,87,20.41,164,147,7.38,11.6,2,3.13,2,"YES"
"2927",72,510,"No","No",0,287.4,116,48.86,235.3,126,20,292.1,114,13.14,5,3,1.35,4,"YES"
"2928",125,408,"No","Yes",23,120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,1,"NO"
"2929",170,510,"No","No",0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2,"NO"
"2930",71,510,"No","No",0,185,84,31.45,232.5,129,19.76,191.1,82,8.6,14.9,4,4.02,3,"NO"
"2933",97,415,"No","No",0,209.2,134,35.56,0,0,0,175.4,94,7.89,11.8,6,3.19,1,"NO"
"2936",136,510,"No","No",0,204.5,63,34.77,208.8,95,17.75,224,119,10.08,9.8,2,2.65,0,"NO"
"2937",44,408,"No","No",0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,9.5,2,2.57,0,"YES"
"2939",31,415,"No","No",0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7,5,1.89,1,"NO"
"2940",72,415,"No","No",0,166.5,102,28.31,261,103,22.19,262.7,85,11.82,13.3,5,3.59,0,"NO"
"2941",24,415,"No","No",0,156.2,104,26.55,90,101,7.65,205.1,116,9.23,7.3,5,1.97,1,"NO"
"2943",117,415,"Yes","No",0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10,3,2.7,1,"YES"
"2944",137,415,"No","Yes",19,175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,7.8,2,2.11,0,"NO"
"2945",136,408,"No","No",0,102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,0,"NO"
"2946",95,415,"No","No",0,157.9,103,26.84,259.6,90,22.07,230,117,10.35,14,2,3.78,0,"NO"
"2948",145,415,"No","No",0,245.8,116,41.79,286.7,91,24.37,240.7,115,10.83,9,13,2.43,1,"YES"
"2949",56,415,"Yes","No",0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,1,"NO"
"2950",155,408,"Yes","No",0,250.8,146,42.64,152.5,105,12.96,148.1,104,6.66,10,5,2.7,2,"NO"
"2951",133,408,"No","No",0,117.8,100,20.03,199.2,105,16.93,244.1,119,10.98,11.8,4,3.19,0,"YES"
"2952",53,415,"No","No",0,119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,12.9,7,3.48,2,"NO"
"2953",123,415,"No","No",0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,5,"YES"
"2954",136,415,"No","No",0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,7,"NO"
"2955",57,415,"No","No",0,161,113,27.37,208,134,17.68,208.1,81,9.36,8.4,4,2.27,3,"NO"
"2956",62,408,"No","No",0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.3,5,2.78,1,"NO"
"2957",112,415,"No","No",0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,"NO"
"2958",55,415,"No","Yes",20,207.7,91,35.31,199.7,113,16.97,216.5,110,9.74,7.3,1,1.97,1,"NO"
"2959",95,408,"No","No",0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6.3,2,1.7,6,"YES"
"2960",125,415,"No","No",0,233.3,65,39.66,209.8,93,17.83,210.6,109,9.48,9.1,4,2.46,1,"NO"
"2962",98,415,"No","Yes",36,168,81,28.56,163.2,125,13.87,172.7,120,7.77,8,2,2.16,6,"YES"
"2963",105,415,"No","No",0,251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,5.4,5,1.46,1,"NO"
"2964",113,415,"No","Yes",30,183.8,102,31.25,183.4,123,15.59,235,52,10.58,11.6,7,3.13,0,"NO"
"2966",103,415,"No","No",0,180.2,134,30.63,97.7,85,8.3,181.7,134,8.18,8.4,3,2.27,1,"NO"
"2968",149,415,"No","Yes",20,147.8,132,25.13,276.8,94,23.53,149.9,110,6.75,10.2,6,2.75,0,"NO"
"2969",160,415,"No","No",0,234.9,136,39.93,270.8,134,23.02,219.3,101,9.87,13.9,2,3.75,1,"YES"
"2971",90,415,"No","Yes",22,124.5,94,21.17,231.7,90,19.69,222.2,108,10,6.4,12,1.73,1,"NO"
"2973",147,415,"No","Yes",35,197.3,134,33.54,141.1,99,11.99,212.1,90,9.54,10.1,4,2.73,2,"YES"
"2974",95,510,"No","No",0,58.2,96,9.89,202.1,126,17.18,210.5,97,9.47,10.4,5,2.81,0,"NO"
"2975",201,510,"No","No",0,212.7,72,36.16,225.2,90,19.14,195.1,99,8.78,7,6,1.89,1,"NO"
"2978",132,408,"No","No",0,195.1,100,33.17,148.8,95,12.65,224.5,117,10.1,6.7,2,1.81,0,"NO"
"2979",83,510,"No","No",0,208.9,71,35.51,214.8,92,18.26,247.9,108,11.16,13,5,3.51,1,"NO"
"2980",99,408,"No","No",0,135.7,107,23.07,208.4,103,17.71,209,95,9.4,8.8,3,2.38,7,"YES"
"2981",84,415,"No","No",0,225.9,86,38.4,275.6,105,23.43,201.4,108,9.06,14.3,3,3.86,3,"YES"
"2982",46,415,"No","No",0,122.2,67,20.77,167.2,62,14.21,194.8,98,8.77,9.7,6,2.62,1,"NO"
"2985",73,408,"No","No",0,194.8,112,33.12,167.2,85,14.21,100.3,61,4.51,10.8,6,2.92,1,"NO"
"2986",7,415,"No","No",0,206.7,87,35.14,281.1,83,23.89,158.5,77,7.13,11,5,2.97,3,"NO"
"2987",89,415,"No","Yes",12,188,105,31.96,151.3,107,12.86,201.9,132,9.09,10.5,3,2.84,2,"NO"
"2988",131,408,"Yes","No",0,122.3,83,20.79,118.8,94,10.1,147.9,95,6.66,13.7,3,3.7,3,"YES"
"2989",105,415,"No","No",0,259.3,96,44.08,175.2,97,14.89,222.4,36,10.01,12,5,3.24,3,"NO"
"2991",47,415,"No","Yes",28,172.9,109,29.39,137.6,94,11.7,203.8,109,9.17,8.3,6,2.24,1,"NO"
"2995",128,408,"No","No",0,227.9,130,38.74,302.6,71,25.72,191.5,82,8.62,5.5,7,1.49,1,"YES"
"2997",113,408,"No","Yes",34,44.9,63,7.63,134.2,82,11.41,168.4,118,7.58,13.3,3,3.59,1,"NO"
"2998",87,408,"No","Yes",30,262.8,114,44.68,215.8,130,18.34,154.8,88,6.97,7.8,2,2.11,0,"NO"
"2999",71,415,"No","No",0,211.2,70,35.9,252.7,122,21.48,225.8,104,10.16,12.3,3,3.32,0,"NO"
"3000",76,415,"No","No",0,204,69,34.68,225.1,110,19.13,240.3,85,10.81,9.6,5,2.59,1,"NO"
"3001",87,510,"No","No",0,223.2,109,37.94,127.5,86,10.84,289.3,83,13.02,14.5,4,3.92,3,"NO"
"3004",95,415,"No","No",0,134.4,104,22.85,152.4,95,12.95,236.5,80,10.64,9.4,3,2.54,1,"NO"
"3006",66,415,"No","No",0,170.5,103,28.99,254.3,77,21.62,197.3,138,8.88,10.5,2,2.84,2,"NO"
"3007",110,415,"No","No",0,178.5,124,30.35,146.9,141,12.49,217.1,102,9.77,9.9,7,2.67,1,"NO"
"3008",204,510,"No","No",0,205.2,145,34.88,154.8,95,13.16,191.4,77,8.61,14.1,5,3.81,3,"NO"
"3009",32,415,"No","Yes",31,232.8,97,39.58,183.5,111,15.6,206.8,111,9.31,13,2,3.51,0,"NO"
"3010",133,408,"No","Yes",39,239.9,107,40.78,253.8,77,21.57,128.7,85,5.79,6.7,3,1.81,5,"NO"
"3012",103,415,"No","Yes",37,153.5,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,1,"NO"
"3013",91,510,"No","No",0,109.8,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3,1,"NO"
"3014",131,415,"No","No",0,196.1,89,33.34,185.5,87,15.77,250,132,11.25,5.2,6,1.4,2,"NO"
"3019",105,415,"No","No",0,156.5,102,26.61,140.2,134,11.92,227.4,111,10.23,12.2,2,3.29,2,"NO"
"3020",169,408,"No","No",0,266.7,105,45.34,158.2,88,13.45,287.7,111,12.95,13.8,3,3.73,3,"YES"
"3021",127,415,"No","Yes",23,182,80,30.94,216.1,85,18.37,156.9,82,7.06,9.8,4,2.65,1,"NO"
"3022",57,415,"No","No",0,85.9,92,14.6,193.9,127,16.48,231.5,93,10.42,10.1,2,2.73,0,"NO"
"3023",123,415,"No","Yes",33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,"NO"
"3024",103,510,"No","Yes",35,110.5,101,18.79,208.3,81,17.71,87.4,77,3.93,13.9,2,3.75,4,"YES"
"3025",101,415,"No","No",0,118.6,89,20.16,199.6,97,16.97,53.3,61,2.4,11.5,5,3.11,1,"NO"
"3026",123,415,"No","Yes",22,197.6,105,33.59,80,86,6.8,120.8,82,5.44,15.6,12,4.21,2,"NO"
"3027",78,510,"No","Yes",32,210.3,116,35.75,192.2,83,16.34,246.1,92,11.07,10.8,4,2.92,6,"NO"
"3028",101,415,"No","Yes",28,220.3,96,37.45,285.8,72,24.29,203,111,9.14,9.4,6,2.54,4,"NO"
"3031",37,415,"No","No",0,191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14,5,3.78,3,"NO"
"3032",64,415,"Yes","No",0,146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3,"NO"
"3033",173,510,"No","No",0,109.4,103,18.6,101.3,111,8.61,167.3,106,7.53,7.8,7,2.11,1,"NO"
"3036",88,415,"No","No",0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4,"YES"
"3037",112,415,"No","No",0,214.8,112,36.52,209.7,104,17.82,164.4,97,7.4,9.4,5,2.54,3,"NO"
"3038",113,408,"No","No",0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,"NO"
"3040",70,415,"No","No",0,152.8,145,25.98,183.6,102,15.61,151.8,75,6.83,10.5,2,2.84,1,"NO"
"3042",39,408,"No","No",0,93.3,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,0,"NO"
"3043",142,408,"No","No",0,216.8,134,36.86,187.8,106,15.96,138.1,108,6.21,8.3,2,2.24,0,"NO"
"3044",176,408,"No","No",0,201.9,101,34.32,154.7,78,13.15,164.4,79,7.4,9,2,2.43,1,"NO"
"3045",105,408,"No","No",0,146.4,81,24.89,225.1,80,19.13,230.1,117,10.35,8.5,2,2.3,1,"NO"
"3047",110,510,"No","No",0,18.9,92,3.21,258.4,81,21.96,109.6,74,4.93,14.8,4,4,1,"NO"
"3048",88,415,"No","No",0,172.8,81,29.38,193.4,90,16.44,89.6,107,4.03,12.8,5,3.46,2,"NO"
"3049",95,408,"No","No",0,190.2,119,32.33,157.1,70,13.35,181.5,120,8.17,14,6,3.78,0,"NO"
"3050",147,415,"No","No",0,130.6,83,22.2,208.1,144,17.69,204.6,72,9.21,15.6,3,4.21,3,"NO"
"3051",101,415,"No","No",0,158.4,92,26.93,188,117,15.98,219.7,125,9.89,13.5,4,3.65,4,"YES"
"3052",115,415,"No","No",0,166.5,111,28.31,236.2,98,20.08,205.6,92,9.25,15.6,2,4.21,1,"NO"
"3054",82,415,"No","No",0,199.3,112,33.88,193.4,120,16.44,254.4,117,11.45,7,10,1.89,0,"NO"
"3056",149,408,"No","No",0,175.4,80,29.82,197.4,127,16.78,188.2,102,8.47,9.7,2,2.62,2,"NO"
"3058",119,510,"No","No",0,94.2,108,16.01,264.1,100,22.45,203.7,79,9.17,7.3,3,1.97,1,"NO"
"3059",112,510,"No","No",0,189.4,83,32.2,219,89,18.62,168,116,7.56,7.1,8,1.92,3,"NO"
"3061",94,415,"No","No",0,212.1,98,36.06,189.4,89,16.1,352.2,95,15.85,8.4,5,2.27,3,"NO"
"3063",114,415,"No","Yes",31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13,4,3.51,0,"NO"
"3065",130,408,"No","No",0,271.8,129,46.21,237.2,128,20.16,210.1,91,9.45,8.7,2,2.35,4,"YES"
"3066",122,408,"No","Yes",29,195.4,83,33.22,268.2,93,22.8,168,95,7.56,8.4,6,2.27,3,"NO"
"3067",166,510,"No","No",0,199.6,93,33.93,214.3,99,18.22,196.8,110,8.86,7.2,5,1.94,3,"NO"
"3068",62,415,"No","No",0,100,98,17,173.5,95,14.75,218,122,9.81,10.1,4,2.73,0,"NO"
"3069",78,415,"No","Yes",21,160.6,85,27.3,223.1,79,18.96,124,92,5.58,9.5,1,2.57,2,"NO"
"3070",148,415,"No","Yes",26,158.7,91,26.98,160.5,127,13.64,218.3,88,9.82,9.9,3,2.67,1,"NO"
"3071",154,510,"No","No",0,154.5,122,26.27,214.2,71,18.21,178,105,8.01,12,2,3.24,3,"YES"
"3072",110,408,"No","Yes",34,192.3,114,32.69,129.3,114,10.99,136.3,102,6.13,6.3,12,1.7,1,"NO"
"3073",75,415,"No","No",0,305.1,106,51.87,188,115,15.98,235.4,116,10.59,8.5,5,2.3,0,"YES"
"3074",84,408,"No","Yes",38,193,106,32.81,153.6,106,13.06,260.4,87,11.72,7.4,5,2,2,"NO"
"3075",113,510,"No","No",0,72.5,88,12.33,204,112,17.34,117.9,118,5.31,6.6,3,1.78,1,"NO"
"3076",181,510,"No","Yes",40,105.2,61,17.88,341.3,79,29.01,165.7,97,7.46,6.3,3,1.7,2,"NO"
"3077",51,415,"No","No",0,180.5,88,30.69,134.7,102,11.45,170.7,97,7.68,10,3,2.7,2,"NO"
"3078",102,408,"No","Yes",29,214.7,86,36.5,314.3,109,26.72,280.2,110,12.61,14.3,2,3.86,0,"NO"
"3079",107,408,"No","No",0,86.8,95,14.76,108.1,85,9.19,204.3,87,9.19,13.2,3,3.56,1,"NO"
"3080",88,510,"No","No",0,131.5,99,22.36,174.8,128,14.86,184.2,83,8.29,7.9,2,2.13,5,"YES"
"3081",82,415,"No","No",0,135.4,102,23.02,237.1,122,20.15,118.3,91,5.32,17.5,4,4.73,0,"NO"
"3082",204,415,"No","No",0,174.3,85,29.63,254.1,95,21.6,176.4,96,7.94,5.9,3,1.59,6,"NO"
"3084",174,510,"No","No",0,235.5,108,40.04,142.3,143,12.1,316.7,131,14.25,12.5,5,3.38,0,"NO"
"3085",129,415,"No","No",0,157,113,26.69,256.9,97,21.84,185.5,126,8.35,12.1,2,3.27,2,"NO"
"3086",190,415,"Yes","No",0,111.9,55,19.02,223,124,18.96,243.2,81,10.94,10,7,2.7,3,"NO"
